[2020.06.02 15:52:19] | INFO  | [Node2D.gd] [_ready()] >> 1 animal born
[2020.06.02 18:25:07] | INFO  | [Node2D.gd] [_ready()] >> 3330 animal dead

[2020.06.02 18:25:15] | INFO  | [Node2D.gd] [_ready()] >> 3331 animal dead

[2020.06.02 18:25:28] | INFO  | [Node2D.gd] [_ready()] >> 3332 animal dead

[2020.06.02 18:25:52] | INFO  | [Node2D.gd] [_ready()] >> 3333 animal dead

[2020.06.02 18:25:55] | INFO  | [Node2D.gd] [_ready()] >> 3334 animal born

[2020.06.02 18:25:55] | INFO  | [Node2D.gd] [_ready()] >> 3335 animal born

[2020.06.02 18:25:55] | INFO  | [Node2D.gd] [_ready()] >> 3336 animal born

[2020.06.02 18:25:55] | INFO  | [Node2D.gd] [_ready()] >> 3337 animal born

[2020.06.02 18:26:21] | INFO  | [Node2D.gd] [_ready()] >> 3338 animal born

[2020.06.02 18:26:43] | INFO  | [Node2D.gd] [_ready()] >> 3339 animal born

[2020.06.02 18:26:45] | INFO  | [Node2D.gd] [_ready()] >> 3334 animal dead

[2020.06.02 18:26:45] | INFO  | [Node2D.gd] [_ready()] >> 3335 animal dead

[2020.06.02 18:26:45] | INFO  | [Node2D.gd] [_ready()] >> 3336 animal dead

[2020.06.02 18:26:45] | INFO  | [Node2D.gd] [_ready()] >> 3337 animal dead

[2020.06.02 18:27:11] | INFO  | [Node2D.gd] [_ready()] >> 3340 animal born

[2020.06.02 18:27:11] | INFO  | [Node2D.gd] [_ready()] >> 3338 animal dead

[2020.06.02 18:27:17] | INFO  | [Node2D.gd] [_ready()] >> 3341 animal born

[2020.06.02 18:27:26] | INFO  | [Node2D.gd] [_ready()] >> 3342 animal born

[2020.06.02 18:27:33] | INFO  | [Node2D.gd] [_ready()] >> 3339 animal dead

[2020.06.02 18:28:01] | INFO  | [Node2D.gd] [_ready()] >> 3340 animal dead

[2020.06.02 18:28:07] | INFO  | [Node2D.gd] [_ready()] >> 3341 animal dead

[2020.06.02 18:28:16] | INFO  | [Node2D.gd] [_ready()] >> 3342 animal dead

[2020.06.02 18:28:21] | INFO  | [Node2D.gd] [_ready()] >> 3343 animal born

[2020.06.02 18:28:21] | INFO  | [Node2D.gd] [_ready()] >> 3344 animal born

[2020.06.02 18:28:21] | INFO  | [Node2D.gd] [_ready()] >> 3345 animal born

[2020.06.02 18:28:21] | INFO  | [Node2D.gd] [_ready()] >> 3346 animal born

[2020.06.02 18:28:36] | INFO  | [Node2D.gd] [_ready()] >> 3347 animal born

[2020.06.02 18:28:44] | INFO  | [Node2D.gd] [_ready()] >> 3348 animal born

[2020.06.02 18:28:55] | INFO  | [Node2D.gd] [_ready()] >> 3349 animal born

[2020.06.02 18:29:04] | INFO  | [Node2D.gd] [_ready()] >> 3350 animal born

[2020.06.02 18:29:11] | INFO  | [Node2D.gd] [_ready()] >> 3343 animal dead

[2020.06.02 18:29:11] | INFO  | [Node2D.gd] [_ready()] >> 3344 animal dead

[2020.06.02 18:29:11] | INFO  | [Node2D.gd] [_ready()] >> 3345 animal dead

[2020.06.02 18:29:11] | INFO  | [Node2D.gd] [_ready()] >> 3346 animal dead

[2020.06.02 18:29:26] | INFO  | [Node2D.gd] [_ready()] >> 3347 animal dead

[2020.06.02 18:29:34] | INFO  | [Node2D.gd] [_ready()] >> 3348 animal dead

[2020.06.02 18:29:44] | INFO  | [Node2D.gd] [_ready()] >> 3351 animal born

[2020.06.02 18:29:45] | INFO  | [Node2D.gd] [_ready()] >> 3349 animal dead

[2020.06.02 18:29:53] | INFO  | [Node2D.gd] [_ready()] >> 3352 animal born

[2020.06.02 18:29:54] | INFO  | [Node2D.gd] [_ready()] >> 3350 animal dead

[2020.06.02 18:30:32] | INFO  | [Node2D.gd] [_ready()] >> 3353 animal born

[2020.06.02 18:30:34] | INFO  | [Node2D.gd] [_ready()] >> 3351 animal dead

[2020.06.02 18:30:38] | INFO  | [Node2D.gd] [_ready()] >> 3354 animal born

[2020.06.02 18:30:43] | INFO  | [Node2D.gd] [_ready()] >> 3352 animal dead

[2020.06.02 18:31:22] | INFO  | [Node2D.gd] [_ready()] >> 3353 animal dead

[2020.06.02 18:31:28] | INFO  | [Node2D.gd] [_ready()] >> 3354 animal dead

[2020.06.02 18:31:31] | INFO  | [Node2D.gd] [_ready()] >> 3355 animal born

[2020.06.02 18:31:31] | INFO  | [Node2D.gd] [_ready()] >> 3356 animal born

[2020.06.02 18:31:31] | INFO  | [Node2D.gd] [_ready()] >> 3357 animal born

[2020.06.02 18:31:31] | INFO  | [Node2D.gd] [_ready()] >> 3358 animal born

[2020.06.02 18:31:46] | INFO  | [Node2D.gd] [_ready()] >> 3359 animal born

[2020.06.02 18:31:46] | INFO  | [Node2D.gd] [_ready()] >> 3360 animal born

[2020.06.02 18:32:06] | INFO  | [Node2D.gd] [_ready()] >> 3361 animal born

[2020.06.02 18:32:19] | INFO  | [Node2D.gd] [_ready()] >> 3362 animal born

[2020.06.02 18:32:21] | INFO  | [Node2D.gd] [_ready()] >> 3355 animal dead

[2020.06.02 18:32:21] | INFO  | [Node2D.gd] [_ready()] >> 3356 animal dead

[2020.06.02 18:32:21] | INFO  | [Node2D.gd] [_ready()] >> 3357 animal dead

[2020.06.02 18:32:21] | INFO  | [Node2D.gd] [_ready()] >> 3358 animal dead

[2020.06.02 18:32:36] | INFO  | [Node2D.gd] [_ready()] >> 3359 animal dead

[2020.06.02 18:32:36] | INFO  | [Node2D.gd] [_ready()] >> 3360 animal dead

[2020.06.02 18:32:42] | INFO  | [Node2D.gd] [_ready()] >> 3363 animal born

[2020.06.02 18:32:52] | INFO  | [Node2D.gd] [_ready()] >> 3364 animal born

[2020.06.02 18:32:56] | INFO  | [Node2D.gd] [_ready()] >> 3361 animal dead

[2020.06.02 18:33:09] | INFO  | [Node2D.gd] [_ready()] >> 3362 animal dead

[2020.06.02 18:33:32] | INFO  | [Node2D.gd] [_ready()] >> 3363 animal dead

[2020.06.02 18:33:42] | INFO  | [Node2D.gd] [_ready()] >> 3364 animal dead

[2020.06.02 18:33:46] | INFO  | [Node2D.gd] [_ready()] >> 3365 animal born

[2020.06.02 18:33:46] | INFO  | [Node2D.gd] [_ready()] >> 3366 animal born

[2020.06.02 18:33:47] | INFO  | [Node2D.gd] [_ready()] >> 3367 animal born

[2020.06.02 18:33:47] | INFO  | [Node2D.gd] [_ready()] >> 3368 animal born

[2020.06.02 18:34:36] | INFO  | [Node2D.gd] [_ready()] >> 3365 animal dead

[2020.06.02 18:34:36] | INFO  | [Node2D.gd] [_ready()] >> 3366 animal dead

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3367 animal dead

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3368 animal dead

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3369 animal born

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3370 animal born

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3371 animal born

[2020.06.02 18:34:37] | INFO  | [Node2D.gd] [_ready()] >> 3372 animal born

[2020.06.02 18:35:03] | INFO  | [Node2D.gd] [_ready()] >> 3373 animal born

[2020.06.02 18:35:04] | INFO  | [Node2D.gd] [_ready()] >> 3372 animal dead

[2020.06.02 18:35:27] | INFO  | [Node2D.gd] [_ready()] >> 3369 animal dead

[2020.06.02 18:35:27] | INFO  | [Node2D.gd] [_ready()] >> 3370 animal dead

[2020.06.02 18:35:27] | INFO  | [Node2D.gd] [_ready()] >> 3371 animal dead

[2020.06.02 18:35:53] | INFO  | [Node2D.gd] [_ready()] >> 3373 animal dead

[2020.06.02 18:35:57] | INFO  | [Node2D.gd] [_ready()] >> 3374 animal born

[2020.06.02 18:35:57] | INFO  | [Node2D.gd] [_ready()] >> 3375 animal born

[2020.06.02 18:35:57] | INFO  | [Node2D.gd] [_ready()] >> 3376 animal born

[2020.06.02 18:35:57] | INFO  | [Node2D.gd] [_ready()] >> 3377 animal born

[2020.06.02 18:36:12] | INFO  | [Node2D.gd] [_ready()] >> 3378 animal born

[2020.06.02 18:36:19] | INFO  | [Node2D.gd] [_ready()] >> 3379 animal born

[2020.06.02 18:36:33] | INFO  | [Node2D.gd] [_ready()] >> 3380 animal born

[2020.06.02 18:36:35] | INFO  | [Node2D.gd] [_ready()] >> 3381 animal born

[2020.06.02 18:36:44] | INFO  | [Node2D.gd] [_ready()] >> 3382 animal born

[2020.06.02 18:36:47] | INFO  | [Node2D.gd] [_ready()] >> 3374 animal dead

[2020.06.02 18:36:47] | INFO  | [Node2D.gd] [_ready()] >> 3375 animal dead

[2020.06.02 18:36:47] | INFO  | [Node2D.gd] [_ready()] >> 3376 animal dead

[2020.06.02 18:36:47] | INFO  | [Node2D.gd] [_ready()] >> 3377 animal dead

[2020.06.02 18:36:50] | INFO  | [Node2D.gd] [_ready()] >> 3383 animal born

[2020.06.02 18:36:57] | INFO  | [Node2D.gd] [_ready()] >> 3384 animal born

[2020.06.02 18:36:58] | INFO  | [Node2D.gd] [_ready()] >> 3385 animal born

[2020.06.02 18:37:02] | INFO  | [Node2D.gd] [_ready()] >> 3378 animal dead

[2020.06.02 18:37:05] | INFO  | [Node2D.gd] [_ready()] >> 3386 animal born

[2020.06.02 18:37:06] | INFO  | [Node2D.gd] [_ready()] >> 3387 animal born

[2020.06.02 18:37:09] | INFO  | [Node2D.gd] [_ready()] >> 3379 animal dead

[2020.06.02 18:37:15] | INFO  | [Node2D.gd] [_ready()] >> 3388 animal born

[2020.06.02 18:37:21] | INFO  | [Node2D.gd] [_ready()] >> 3389 animal born

[2020.06.02 18:37:23] | INFO  | [Node2D.gd] [_ready()] >> 3380 animal dead

[2020.06.02 18:37:25] | INFO  | [Node2D.gd] [_ready()] >> 3381 animal dead

[2020.06.02 18:37:34] | INFO  | [Node2D.gd] [_ready()] >> 3382 animal dead

[2020.06.02 18:37:40] | INFO  | [Node2D.gd] [_ready()] >> 3383 animal dead

[2020.06.02 18:37:46] | INFO  | [Node2D.gd] [_ready()] >> 3387 animal dead

[2020.06.02 18:37:47] | INFO  | [Node2D.gd] [_ready()] >> 3384 animal dead

[2020.06.02 18:37:48] | INFO  | [Node2D.gd] [_ready()] >> 3385 animal dead

[2020.06.02 18:37:55] | INFO  | [Node2D.gd] [_ready()] >> 3386 animal dead

[2020.06.02 18:38:05] | INFO  | [Node2D.gd] [_ready()] >> 3388 animal dead

[2020.06.02 18:38:11] | INFO  | [Node2D.gd] [_ready()] >> 3389 animal dead

[2020.06.02 18:38:12] | INFO  | [Node2D.gd] [_ready()] >> 3390 animal born

[2020.06.02 18:38:12] | INFO  | [Node2D.gd] [_ready()] >> 3391 animal born

[2020.06.02 18:38:12] | INFO  | [Node2D.gd] [_ready()] >> 3392 animal born

[2020.06.02 18:38:12] | INFO  | [Node2D.gd] [_ready()] >> 3393 animal born

[2020.06.02 18:38:38] | INFO  | [Node2D.gd] [_ready()] >> 3394 animal born

[2020.06.02 18:38:50] | INFO  | [Node2D.gd] [_ready()] >> 3395 animal born

[2020.06.02 18:39:02] | INFO  | [Node2D.gd] [_ready()] >> 3396 animal born

[2020.06.02 18:39:02] | INFO  | [Node2D.gd] [_ready()] >> 3390 animal dead

[2020.06.02 18:39:02] | INFO  | [Node2D.gd] [_ready()] >> 3391 animal dead

[2020.06.02 18:39:02] | INFO  | [Node2D.gd] [_ready()] >> 3392 animal dead

[2020.06.02 18:39:02] | INFO  | [Node2D.gd] [_ready()] >> 3393 animal dead

[2020.06.02 18:39:17] | INFO  | [Node2D.gd] [_ready()] >> 3397 animal born

[2020.06.02 18:39:28] | INFO  | [Node2D.gd] [_ready()] >> 3394 animal dead

[2020.06.02 18:39:40] | INFO  | [Node2D.gd] [_ready()] >> 3395 animal dead

[2020.06.02 18:39:52] | INFO  | [Node2D.gd] [_ready()] >> 3396 animal dead

[2020.06.02 18:40:07] | INFO  | [Node2D.gd] [_ready()] >> 3397 animal dead

[2020.06.02 18:40:07] | INFO  | [Node2D.gd] [_ready()] >> 3398 animal born

[2020.06.02 18:40:07] | INFO  | [Node2D.gd] [_ready()] >> 3399 animal born

[2020.06.02 18:40:07] | INFO  | [Node2D.gd] [_ready()] >> 3400 animal born

[2020.06.02 18:40:07] | INFO  | [Node2D.gd] [_ready()] >> 3401 animal born

[2020.06.02 18:40:34] | INFO  | [Node2D.gd] [_ready()] >> 3402 animal born

[2020.06.02 18:40:34] | INFO  | [Node2D.gd] [_ready()] >> 3403 animal born

[2020.06.02 18:40:43] | INFO  | [Node2D.gd] [_ready()] >> 3404 animal born

[2020.06.02 18:40:52] | INFO  | [Node2D.gd] [_ready()] >> 3405 animal born

[2020.06.02 18:40:57] | INFO  | [Node2D.gd] [_ready()] >> 3398 animal dead

[2020.06.02 18:40:57] | INFO  | [Node2D.gd] [_ready()] >> 3399 animal dead

[2020.06.02 18:40:57] | INFO  | [Node2D.gd] [_ready()] >> 3400 animal dead

[2020.06.02 18:40:57] | INFO  | [Node2D.gd] [_ready()] >> 3401 animal dead

[2020.06.02 18:41:06] | INFO  | [Node2D.gd] [_ready()] >> 3406 animal born

[2020.06.02 18:41:24] | INFO  | [Node2D.gd] [_ready()] >> 3402 animal dead

[2020.06.02 18:41:24] | INFO  | [Node2D.gd] [_ready()] >> 3403 animal dead

[2020.06.02 18:41:33] | INFO  | [Node2D.gd] [_ready()] >> 3404 animal dead

[2020.06.02 18:41:42] | INFO  | [Node2D.gd] [_ready()] >> 3405 animal dead

[2020.06.02 18:41:56] | INFO  | [Node2D.gd] [_ready()] >> 3406 animal dead

[2020.06.02 18:41:58] | INFO  | [Node2D.gd] [_ready()] >> 3407 animal born

[2020.06.02 18:41:58] | INFO  | [Node2D.gd] [_ready()] >> 3408 animal born

[2020.06.02 18:41:58] | INFO  | [Node2D.gd] [_ready()] >> 3409 animal born

[2020.06.02 18:41:58] | INFO  | [Node2D.gd] [_ready()] >> 3410 animal born

[2020.06.02 18:42:35] | INFO  | [Node2D.gd] [_ready()] >> 3411 animal born

[2020.06.02 18:42:36] | INFO  | [Node2D.gd] [_ready()] >> 3410 animal dead

[2020.06.02 18:42:47] | INFO  | [Node2D.gd] [_ready()] >> 3412 animal born

[2020.06.02 18:42:48] | INFO  | [Node2D.gd] [_ready()] >> 3407 animal dead

[2020.06.02 18:42:48] | INFO  | [Node2D.gd] [_ready()] >> 3408 animal dead

[2020.06.02 18:42:48] | INFO  | [Node2D.gd] [_ready()] >> 3409 animal dead

[2020.06.02 18:43:02] | INFO  | [Node2D.gd] [_ready()] >> 3413 animal born

[2020.06.02 18:43:16] | INFO  | [Node2D.gd] [_ready()] >> 3414 animal born

[2020.06.02 18:43:24] | INFO  | [Node2D.gd] [_ready()] >> 3415 animal born

[2020.06.02 18:43:25] | INFO  | [Node2D.gd] [_ready()] >> 3411 animal dead

[2020.06.02 18:43:37] | INFO  | [Node2D.gd] [_ready()] >> 3412 animal dead

[2020.06.02 18:43:51] | INFO  | [Node2D.gd] [_ready()] >> 3416 animal born

[2020.06.02 18:43:52] | INFO  | [Node2D.gd] [_ready()] >> 3413 animal dead

[2020.06.02 18:44:06] | INFO  | [Node2D.gd] [_ready()] >> 3414 animal dead

[2020.06.02 18:44:14] | INFO  | [Node2D.gd] [_ready()] >> 3415 animal dead

[2020.06.02 18:44:41] | INFO  | [Node2D.gd] [_ready()] >> 3416 animal dead

[2020.06.02 18:44:43] | INFO  | [Node2D.gd] [_ready()] >> 3417 animal born

[2020.06.02 18:44:43] | INFO  | [Node2D.gd] [_ready()] >> 3418 animal born

[2020.06.02 18:44:43] | INFO  | [Node2D.gd] [_ready()] >> 3419 animal born

[2020.06.02 18:44:43] | INFO  | [Node2D.gd] [_ready()] >> 3420 animal born

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3417 animal dead

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3418 animal dead

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3419 animal dead

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3420 animal dead

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3421 animal born

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3422 animal born

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3423 animal born

[2020.06.02 18:45:33] | INFO  | [Node2D.gd] [_ready()] >> 3424 animal born

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3421 animal dead

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3422 animal dead

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3423 animal dead

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3424 animal dead

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3425 animal born

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3426 animal born

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3427 animal born

[2020.06.02 18:46:23] | INFO  | [Node2D.gd] [_ready()] >> 3428 animal born

[2020.06.02 18:46:38] | INFO  | [Node2D.gd] [_ready()] >> 3429 animal born

[2020.06.02 18:46:38] | INFO  | [Node2D.gd] [_ready()] >> 3428 animal dead

[2020.06.02 18:46:50] | INFO  | [Node2D.gd] [_ready()] >> 3430 animal born

[2020.06.02 18:46:52] | INFO  | [Node2D.gd] [_ready()] >> 3429 animal dead

[2020.06.02 18:47:09] | INFO  | [Node2D.gd] [_ready()] >> 3431 animal born

[2020.06.02 18:47:13] | INFO  | [Node2D.gd] [_ready()] >> 3425 animal dead

[2020.06.02 18:47:13] | INFO  | [Node2D.gd] [_ready()] >> 3426 animal dead

[2020.06.02 18:47:13] | INFO  | [Node2D.gd] [_ready()] >> 3427 animal dead

[2020.06.02 18:47:40] | INFO  | [Node2D.gd] [_ready()] >> 3430 animal dead

[2020.06.02 18:47:59] | INFO  | [Node2D.gd] [_ready()] >> 3431 animal dead

[2020.06.02 18:48:03] | INFO  | [Node2D.gd] [_ready()] >> 3432 animal born

[2020.06.02 18:48:03] | INFO  | [Node2D.gd] [_ready()] >> 3433 animal born

[2020.06.02 18:48:03] | INFO  | [Node2D.gd] [_ready()] >> 3434 animal born

[2020.06.02 18:48:03] | INFO  | [Node2D.gd] [_ready()] >> 3435 animal born

[2020.06.02 18:48:18] | INFO  | [Node2D.gd] [_ready()] >> 3436 animal born

[2020.06.02 18:48:53] | INFO  | [Node2D.gd] [_ready()] >> 3432 animal dead

[2020.06.02 18:48:53] | INFO  | [Node2D.gd] [_ready()] >> 3433 animal dead

[2020.06.02 18:48:53] | INFO  | [Node2D.gd] [_ready()] >> 3434 animal dead

[2020.06.02 18:48:53] | INFO  | [Node2D.gd] [_ready()] >> 3435 animal dead

[2020.06.02 18:49:08] | INFO  | [Node2D.gd] [_ready()] >> 3436 animal dead

[2020.06.02 18:49:08] | INFO  | [Node2D.gd] [_ready()] >> 3437 animal born

[2020.06.02 18:49:08] | INFO  | [Node2D.gd] [_ready()] >> 3438 animal born

[2020.06.02 18:49:08] | INFO  | [Node2D.gd] [_ready()] >> 3439 animal born

[2020.06.02 18:49:08] | INFO  | [Node2D.gd] [_ready()] >> 3440 animal born

[2020.06.02 18:49:35] | INFO  | [Node2D.gd] [_ready()] >> 3441 animal born

[2020.06.02 18:49:46] | INFO  | [Node2D.gd] [_ready()] >> 3442 animal born

[2020.06.02 18:49:52] | INFO  | [Node2D.gd] [_ready()] >> 3443 animal born

[2020.06.02 18:49:58] | INFO  | [Node2D.gd] [_ready()] >> 3437 animal dead

[2020.06.02 18:49:58] | INFO  | [Node2D.gd] [_ready()] >> 3438 animal dead

[2020.06.02 18:49:58] | INFO  | [Node2D.gd] [_ready()] >> 3439 animal dead

[2020.06.02 18:49:58] | INFO  | [Node2D.gd] [_ready()] >> 3440 animal dead

[2020.06.02 18:50:00] | INFO  | [Node2D.gd] [_ready()] >> 3444 animal born

[2020.06.02 18:50:05] | INFO  | [Node2D.gd] [_ready()] >> 3445 animal born

[2020.06.02 18:50:25] | INFO  | [Node2D.gd] [_ready()] >> 3441 animal dead

[2020.06.02 18:50:31] | INFO  | [Node2D.gd] [_ready()] >> 3446 animal born

[2020.06.02 18:50:36] | INFO  | [Node2D.gd] [_ready()] >> 3442 animal dead

[2020.06.02 18:50:42] | INFO  | [Node2D.gd] [_ready()] >> 3443 animal dead

[2020.06.02 18:50:50] | INFO  | [Node2D.gd] [_ready()] >> 3444 animal dead

[2020.06.02 18:50:55] | INFO  | [Node2D.gd] [_ready()] >> 3445 animal dead

[2020.06.02 18:51:21] | INFO  | [Node2D.gd] [_ready()] >> 3446 animal dead

[2020.06.02 18:51:24] | INFO  | [Node2D.gd] [_ready()] >> 3447 animal born

[2020.06.02 18:51:24] | INFO  | [Node2D.gd] [_ready()] >> 3448 animal born

[2020.06.02 18:51:24] | INFO  | [Node2D.gd] [_ready()] >> 3449 animal born

[2020.06.02 18:51:24] | INFO  | [Node2D.gd] [_ready()] >> 3450 animal born

[2020.06.02 18:51:52] | INFO  | [Node2D.gd] [_ready()] >> 3450 animal dead

[2020.06.02 18:52:13] | INFO  | [Node2D.gd] [_ready()] >> 3451 animal born

[2020.06.02 18:52:14] | INFO  | [Node2D.gd] [_ready()] >> 3447 animal dead

[2020.06.02 18:52:14] | INFO  | [Node2D.gd] [_ready()] >> 3448 animal dead

[2020.06.02 18:52:14] | INFO  | [Node2D.gd] [_ready()] >> 3449 animal dead

[2020.06.02 18:53:03] | INFO  | [Node2D.gd] [_ready()] >> 3451 animal dead

[2020.06.02 18:53:04] | INFO  | [Node2D.gd] [_ready()] >> 3452 animal born

[2020.06.02 18:53:04] | INFO  | [Node2D.gd] [_ready()] >> 3453 animal born

[2020.06.02 18:53:04] | INFO  | [Node2D.gd] [_ready()] >> 3454 animal born

[2020.06.02 18:53:04] | INFO  | [Node2D.gd] [_ready()] >> 3455 animal born

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3452 animal dead

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3453 animal dead

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3454 animal dead

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3455 animal dead

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3456 animal born

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3457 animal born

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3458 animal born

[2020.06.02 18:53:54] | INFO  | [Node2D.gd] [_ready()] >> 3459 animal born

[2020.06.02 18:54:09] | INFO  | [Node2D.gd] [_ready()] >> 3460 animal born

[2020.06.02 18:54:44] | INFO  | [Node2D.gd] [_ready()] >> 3456 animal dead

[2020.06.02 18:54:44] | INFO  | [Node2D.gd] [_ready()] >> 3457 animal dead

[2020.06.02 18:54:44] | INFO  | [Node2D.gd] [_ready()] >> 3458 animal dead

[2020.06.02 18:54:44] | INFO  | [Node2D.gd] [_ready()] >> 3459 animal dead

[2020.06.02 18:54:59] | INFO  | [Node2D.gd] [_ready()] >> 3460 animal dead

[2020.06.02 18:54:59] | INFO  | [Node2D.gd] [_ready()] >> 3461 animal born

[2020.06.02 18:54:59] | INFO  | [Node2D.gd] [_ready()] >> 3462 animal born

[2020.06.02 18:54:59] | INFO  | [Node2D.gd] [_ready()] >> 3463 animal born

[2020.06.02 18:54:59] | INFO  | [Node2D.gd] [_ready()] >> 3464 animal born

[2020.06.02 18:55:37] | INFO  | [Node2D.gd] [_ready()] >> 3465 animal born

[2020.06.02 18:55:38] | INFO  | [Node2D.gd] [_ready()] >> 3466 animal born

[2020.06.02 18:55:45] | INFO  | [Node2D.gd] [_ready()] >> 3467 animal born

[2020.06.02 18:55:49] | INFO  | [Node2D.gd] [_ready()] >> 3461 animal dead

[2020.06.02 18:55:49] | INFO  | [Node2D.gd] [_ready()] >> 3462 animal dead

[2020.06.02 18:55:49] | INFO  | [Node2D.gd] [_ready()] >> 3463 animal dead

[2020.06.02 18:55:49] | INFO  | [Node2D.gd] [_ready()] >> 3464 animal dead

[2020.06.02 18:56:27] | INFO  | [Node2D.gd] [_ready()] >> 3465 animal dead

[2020.06.02 18:56:28] | INFO  | [Node2D.gd] [_ready()] >> 3466 animal dead

[2020.06.02 18:56:35] | INFO  | [Node2D.gd] [_ready()] >> 3467 animal dead

[2020.06.02 18:56:39] | INFO  | [Node2D.gd] [_ready()] >> 3468 animal born

[2020.06.02 18:56:39] | INFO  | [Node2D.gd] [_ready()] >> 3469 animal born

[2020.06.02 18:56:39] | INFO  | [Node2D.gd] [_ready()] >> 3470 animal born

[2020.06.02 18:56:39] | INFO  | [Node2D.gd] [_ready()] >> 3471 animal born

[2020.06.02 18:56:54] | INFO  | [Node2D.gd] [_ready()] >> 3472 animal born

[2020.06.02 18:56:55] | INFO  | [Node2D.gd] [_ready()] >> 3470 animal dead

[2020.06.02 18:57:07] | INFO  | [Node2D.gd] [_ready()] >> 3473 animal born

[2020.06.02 18:57:26] | INFO  | [Node2D.gd] [_ready()] >> 3474 animal born

[2020.06.02 18:57:29] | INFO  | [Node2D.gd] [_ready()] >> 3468 animal dead

[2020.06.02 18:57:29] | INFO  | [Node2D.gd] [_ready()] >> 3469 animal dead

[2020.06.02 18:57:29] | INFO  | [Node2D.gd] [_ready()] >> 3471 animal dead

[2020.06.02 18:57:44] | INFO  | [Node2D.gd] [_ready()] >> 3472 animal dead

[2020.06.02 18:57:57] | INFO  | [Node2D.gd] [_ready()] >> 3473 animal dead

[2020.06.02 18:58:16] | INFO  | [Node2D.gd] [_ready()] >> 3474 animal dead

[2020.06.02 18:58:20] | INFO  | [Node2D.gd] [_ready()] >> 3475 animal born

[2020.06.02 18:58:20] | INFO  | [Node2D.gd] [_ready()] >> 3476 animal born

[2020.06.02 18:58:20] | INFO  | [Node2D.gd] [_ready()] >> 3477 animal born

[2020.06.02 18:58:20] | INFO  | [Node2D.gd] [_ready()] >> 3478 animal born

[2020.06.02 18:59:10] | INFO  | [Node2D.gd] [_ready()] >> 3475 animal dead

[2020.06.02 18:59:10] | INFO  | [Node2D.gd] [_ready()] >> 3476 animal dead

[2020.06.02 18:59:10] | INFO  | [Node2D.gd] [_ready()] >> 3477 animal dead
